date,daily_returns
2012-12-10,0.0218320945813953
2012-12-11,-0.004410884615100507
2012-12-12,-0.017272727272727172
2012-12-13,-0.03756159262965144
2012-12-14,0.01772480649046489
2012-12-17,0.029046123007536062
2012-12-18,-0.014216145345570391
2012-12-19,-0.008701715718872866
2012-12-20,-0.004600462077909094
2012-12-21,0.0016136175456837952
2012-12-24,-0.013781124559757605
2012-12-26,0.004016573115568209
2012-12-27,-0.010621675144643227
2012-12-28,0.044317461987028024
2012-12-31,0.031675983500850845
2013-01-02,-0.012629728794419147
2013-01-03,-0.027847286799254575
2013-01-04,-0.005882352941176514
2013-01-07,0.0026913533117006454
2013-01-08,-0.015628866764386597
2013-01-09,0.01239605492167853
2013-01-10,-0.00613168802888204
2013-01-11,-0.03565250816836432
2013-01-14,-0.031549576482311874
2013-01-15,0.04150889035232128
2013-01-16,-0.00673793198838145
2013-01-17,-0.0053314235696666
2013-01-18,0.009539999999999963
2013-01-22,0.018295461299205607
2013-01-23,-0.12354938181535198
2013-01-24,-0.023573806881243074
2013-01-25,0.022619805401473105
2013-01-28,0.018762643665384698
2013-01-29,-0.0031422523839657796
2013-01-30,-0.0029332574480659657
2013-01-31,-0.004105468835759302
2013-02-01,-0.0249195361756537
2013-02-04,0.03510612322412036
2013-02-05,-0.001078970129563719
2013-02-06,0.023767355417076644
2013-02-07,0.014437657511426233
2013-02-08,0.010421491431218132
2013-02-11,-0.02506615548100771
2013-02-12,-0.0019021158367172183
2013-02-13,-0.0008993383439327122
2013-02-14,-0.013780835422962238
2013-02-15,-0.000369436717663456
2013-02-19,-0.02421791778082129
2013-02-20,-0.006215885039545551
2013-02-21,0.010648791642379949
2013-02-22,-0.0177680175683769
2013-02-25,0.013934056007226775
2013-02-26,-0.009800209368109302
2013-02-27,-0.007130485637807355
2013-02-28,-0.02476212052560025
2013-03-01,-0.024206100308964657
2013-03-04,0.026411141530770132
2013-03-05,-0.012715009370419228
2013-03-06,0.01155846657676752
2013-03-07,0.002642934446865019
2013-03-08,0.014245344204576987
2013-03-11,-0.021558910178820192
2013-03-12,-0.00018672828700133998
2013-03-13,0.0096883389751371
2013-03-14,0.025803468208092543
2013-03-15,0.027182977956092508
2013-03-18,-0.002699025717545901
2013-03-19,-0.005302646922924652
2013-03-20,0.0014377986197134005
2013-03-21,0.020276986283215177
2013-03-22,0.0036154229178843476
2013-03-25,-0.0052720134604598125
